ID Municipio,ID Partido,Siglas,Nombre,Votos,Escaños
48037,4252,P.P.,PARTIDO POPULAR,1, 
48038,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,404,5
48038,2238,EH Bildu,EUSKAL HERRIA BILDU,360,4
48038,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),8, 
48039,2705,H.T.,HERRIKO TALDEA,125,5
48039,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,75,2
48040,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,408,4
48040,2490,GTI,GATIKAKO TALDE INDEPENDIENTE,267,3
48040,2238,EH Bildu,EUSKAL HERRIA BILDU,218,2
48040,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),16, 
48040,4252,P.P.,PARTIDO POPULAR,7, 
48041,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,352,5
48041,2238,EH Bildu,EUSKAL HERRIA BILDU,172,2
48041,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),3, 
48046,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,4950,11
48046,2238,EH Bildu,EUSKAL HERRIA BILDU,2891,6
48046,4298,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIO EZKERRA (PSOE),357, 
48046,4252,P.P.,PARTIDO POPULAR,175, 
48044,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,13625,9
48044,4253,PP,PARTIDO POPULAR,7431,5
48044,2553,GUK,GETXOKO UDAL KANDIDATURA,5809,4
48044,2240,EH BILDU,EUSKAL HERRIA BILDU,5760,4
48044,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),3044,2
48044,1457,C'S,CIUDADANOS-PARTIDO DE LA CIUDADANIA,2362,1
48044,5375,VOX FAMILIA Y VIDA,VOX FAMILIA Y VIDA,781, 
48044,5163,UPyD,UNIÓN PROGRESO Y DEMOCRACIA,331, 
48047,2720,IB,IBAIBASO,67,5
48042,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,538,5
48042,0003,aG,ABANT GORDEXOLA,300,3
48042,2238,EH Bildu,EUSKAL HERRIA BILDU,145,1
48042,4252,P.P.,PARTIDO POPULAR,44, 
48042,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),16, 
48043,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1115,6
48043,2596,G.I.GORLIZ,GRUPO INDEPENDIENTE DE GORLIZ,669,4
48043,2240,EH BILDU,EUSKAL HERRIA BILDU,620,3
48043,0821,AHORA SOPELA-BARRIKA ORAIN,AHORA SOPELA-BARRIKA ORAIN,167, 
48043,5296,AVXG,VECINOS POR GORLIZ,84, 
48043,4252,P.P.,PARTIDO POPULAR,79, 
48043,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),52, 
48045,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1726,7
48045,2238,EH Bildu,EUSKAL HERRIA BILDU,1240,5
48045,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),460,1
48045,4252,P.P.,PARTIDO POPULAR,113, 
48048,1046,A.R,ARMENDU,322,6
48048,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,107,1
48048,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),3, 
48048,4252,P.P.,PARTIDO POPULAR,2, 
48094,2238,EH Bildu,EUSKAL HERRIA BILDU,1127,6
48094,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1013,5
48094,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),55, 
48094,4252,P.P.,PARTIDO POPULAR,28, 
48049,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,237,4
48049,2710,HA,HERRITARREN AHOTSA,182,3
48910,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,825,6
48910,2238,EH Bildu,EUSKAL HERRIA BILDU,660,4
48910,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),258,1
48910,4252,P.P.,PARTIDO POPULAR,128, 
48050,2238,EH Bildu,EUSKAL HERRIA BILDU,87,4
48050,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,55,3
48022,3766,K.Z.,KARRANTZA ZABALA,946,6
48022,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,821,5
48022,2238,EH Bildu,EUSKAL HERRIA BILDU,65, 
48022,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),20, 
48022,4252,P.P.,PARTIDO POPULAR,11, 
48907,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,172,4
48907,2238,EH Bildu,EUSKAL HERRIA BILDU,131,3
48051,2238,EH Bildu,EUSKAL HERRIA BILDU,85,4
48051,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,75,3
48051,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),16, 
48051,4252,P.P.,PARTIDO POPULAR,0, 
48052,2240,EH BILDU,EUSKAL HERRIA BILDU,660,6
48052,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,492,5
48052,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),15, 
48052,4252,P.P.,PARTIDO POPULAR,4, 
48053,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,310,5
48053,2240,EH BILDU,EUSKAL HERRIA BILDU,193,3
48053,4252,P.P.,PARTIDO POPULAR,52,1
48053,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),19, 
48054,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,5202,9
48054,2073,ELD,ESNATU LEIOA DESPIERTA,2356,4
48054,2240,EH BILDU,EUSKAL HERRIA BILDU,2280,3
48054,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),1862,3
48054,4253,PP,PARTIDO POPULAR,1377,2
48054,3157,IRABAZI,"IRABAZI-GANAR LEIOA (EZKER ANITZA -IU, EQUO, ALTERNATIVA REPUBLIANA, INDEPENDIENTES)",706, 
48054,2067,EB-AZ,ESCAÑOS EN BLANCO-AULKI ZURIAK,217, 
48054,4246,P.O.S.I.,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,72, 
48057,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,2021,7
48057,2238,EH Bildu,EUSKAL HERRIA BILDU,1905,6
48057,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),36, 
48057,4252,P.P.,PARTIDO POPULAR,20, 
48055,2238,EH Bildu,EUSKAL HERRIA BILDU,946,6
48055,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,754,5
48055,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),112, 
48055,4252,P.P.,PARTIDO POPULAR,31, 
48056,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,418,6
48056,2238,EH Bildu,EUSKAL HERRIA BILDU,208,3
48056,4252,P.P.,PARTIDO POPULAR,4, 
48081,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,698,6
48081,2240,EH BILDU,EUSKAL HERRIA BILDU,559,5
48081,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),40, 
48081,4252,P.P.,PARTIDO POPULAR,29, 
48903,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,785,8
48903,2240,EH BILDU,EUSKAL HERRIA BILDU,234,2
48903,4253,PP,PARTIDO POPULAR,106,1
48903,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),56, 
48058,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,325,5
48058,2238,EH Bildu,EUSKAL HERRIA BILDU,322,4
48058,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),26, 
48059,2238,EH Bildu,EUSKAL HERRIA BILDU,171,4
48059,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,169,3
48059,4252,P.P.,PARTIDO POPULAR,1, 
48059,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),0, 
48060,2238,EH Bildu,EUSKAL HERRIA BILDU,1191,6
48060,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1156,5
48060,4252,P.P.,PARTIDO POPULAR,24, 
48060,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),16, 
48061,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,341,5
48061,2238,EH Bildu,EUSKAL HERRIA BILDU,146,2
48061,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),16, 
48061,4252,P.P.,PARTIDO POPULAR,16, 
48062,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,172,5
48062,2238,EH Bildu,EUSKAL HERRIA BILDU,76,2
48063,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,197,4
48063,2238,EH Bildu,EUSKAL HERRIA BILDU,129,3
48064,2238,EH Bildu,EUSKAL HERRIA BILDU,313,5
48064,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,144,2
48066,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,153,4
48066,2238,EH Bildu,EUSKAL HERRIA BILDU,120,3
48068,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,654,6
48068,2238,EH Bildu,EUSKAL HERRIA BILDU,435,3
48068,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),18, 
48068,4252,P.P.,PARTIDO POPULAR,6, 
48069,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,3511,8
48069,2238,EH Bildu,EUSKAL HERRIA BILDU,2267,5
48069,1490,CMB,CÍVICA MONTE BERRIAGA,1237,3
48069,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),484,1
48069,4252,P.P.,PARTIDO POPULAR,184, 
48007,2238,EH Bildu,EUSKAL HERRIA BILDU,154,4
48007,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,118,3
48908,4005,MIT,MURUETA INDEPENDIENTE TALDEA,148,5
48908,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,61,2
48071,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1859,6
48071,2240,EH BILDU,EUSKAL HERRIA BILDU,847,3
48071,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),708,2
48071,4563,XMKB,POR MUSKIZ BAI,561,2
48071,4252,P.P.,PARTIDO POPULAR,69, 
48067,2238,EH Bildu,EUSKAL HERRIA BILDU,419,5
48067,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,367,4
48067,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),14, 
48909,2238,EH Bildu,EUSKAL HERRIA BILDU,90,5
48909,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,48, 
48073,2238,EH Bildu,EUSKAL HERRIA BILDU,1794,8
48073,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1304,5
48073,4252,P.P.,PARTIDO POPULAR,91, 
48073,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),59, 
48075,0038,ADIE,ADIE OROZKOKO TALDE INDEPENDENTEA,778,6
48075,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,385,3
48075,2238,EH Bildu,EUSKAL HERRIA BILDU,267,2
48075,4252,P.P.,PARTIDO POPULAR,23, 
48075,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),4, 
48083,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1875,6
48083,1186,BOROBIL,BOROBIL,772,2
48083,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),659,2
48083,2240,EH BILDU,EUSKAL HERRIA BILDU,555,2
48083,3159,IRABAZI,"IRABAZI-GANAR ORTUELLA (EZKER ANITZA-IU, ORTUELLAKO ALKARTASUNA, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",505,1
48083,4252,P.P.,PARTIDO POPULAR,127, 
48072,2238,EH Bildu,EUSKAL HERRIA BILDU,443,6
48072,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,273,3
48072,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),8, 
48072,4252,P.P.,PARTIDO POPULAR,6, 
48077,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,968,5
48077,2240,EH BILDU,EUSKAL HERRIA BILDU,646,4
48077,2979,I.P.,INDEPENDIENTES DE PLENTZIA,483,2
48077,4252,P.P.,PARTIDO POPULAR,77, 
48077,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),32, 
48078,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),8020,9
48078,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,5295,5
48078,4576,PORTUGALUJ@ DESPIERTA - ESNA GAITEZEN,PORTUGALUJ@ DESPIERTA - ESNA GAITEZEN,3477,3
48078,2240,EH BILDU,EUSKAL HERRIA BILDU,2865,3
48078,4253,PP,PARTIDO POPULAR,1743,1
48078,3161,IRABAZI,"IRABAZI-GANAR PORTUGALETE (EZKER ANITZA-IU, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",1157, 
48078,4272,PXL - CON LAS MANOS LIMPIAS,PARTIDO POR LA LIBERTAD - CON LAS MANOS LIMPIAS,770, 
48078,4147,P.C.P.E.,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,164, 
48082,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,9104,10
48082,4782,SSPSTZ,SI SE PUEDE SANTURTZI,3681,4
48082,2240,EH BILDU,EUSKAL HERRIA BILDU,3535,3
48082,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),3465,3
48082,4253,PP,PARTIDO POPULAR,1354,1
48082,3162,IRABAZI,"IRABAZI-GANAR SANTURTZI (EZKER ANITZA-IU, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",902, 
48082,4728,SIEMPRE SANTURTZI BETI,SIEMPRE SANTURTZI BETI,306, 
48084,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,6997,13
48084,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),1922,3
48084,1144,BAD - SSP SESTAO,"BAI AHAL DA - SI, SE PUEDE SESTAO",1579,2
48084,2240,EH BILDU,EUSKAL HERRIA BILDU,1563,2
48084,4253,PP,PARTIDO POPULAR,686,1
48084,3163,IRABAZI,"IRABAZI - GANAR SESTAO (EZKER ANITZA - IU, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",459, 
48084,4351,PSyV,PARTIDO SOCIAL Y VASCO,346, 
48904,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1351,7
48904,2240,EH BILDU,EUSKAL HERRIA BILDU,649,3
48904,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),176,1
48904,4252,P.P.,PARTIDO POPULAR,125, 
48085,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,2565,7
48085,2240,EH BILDU,EUSKAL HERRIA BILDU,1977,6
48085,1954,DB-TU,DENOK BATERA-TODOS UNIDOS,642,2
48085,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),341,1
48085,0821,AHORA SOPELA-BARRIKA ORAIN,AHORA SOPELA-BARRIKA ORAIN,336,1
48085,3164,IRABAZI,"IRABAZI - GANAR SOPELA (EZKER ANITZA-IU, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",310, 
48085,4252,P.P.,PARTIDO POPULAR,218, 
48086,0408,AEI,AGRUPACION ELECTORAL INDEPENDIENTE,590,5
48086,2238,EH Bildu,EUSKAL HERRIA BILDU,518,4
48086,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,294,2
48086,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),40, 
48086,4252,P.P.,PARTIDO POPULAR,38, 
48076,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,128,4
48076,2238,EH Bildu,EUSKAL HERRIA BILDU,67,2
48076,4930,S.K.B,SUKARRIETA KANALA BERBIZTU,45,1
48076,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),2, 
48087,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,246,5
48087,2238,EH Bildu,EUSKAL HERRIA BILDU,105,2
48087,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),4, 
48087,4252,P.P.,PARTIDO POPULAR,3, 
48088,5016,UA,UBIDEKO ARNASA,64,4
48088,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,29,1
48088,4252,P.P.,PARTIDO POPULAR,3, 
48065,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1324,8
48065,2240,EH BILDU,EUSKAL HERRIA BILDU,621,3
48065,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),118, 
48065,4252,P.P.,PARTIDO POPULAR,58, 
48089,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1042,7
48089,2240,EH BILDU,EUSKAL HERRIA BILDU,584,3
48089,1954,DB-TU,DENOK BATERA-TODOS UNIDOS,276,1
48089,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),107, 
48089,4252,P.P.,PARTIDO POPULAR,62, 
48074,2240,EH BILDU,EUSKAL HERRIA BILDU,1101,6
48074,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,844,5
48074,5122,U.R.E.-E.E.B.,UNIÓN DE REPUBLICANOS DE EUSKADI - EUSKADIKO ERREPUBLIKAREN BATASUNA,145, 
48074,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),136, 
48074,4253,PP,PARTIDO POPULAR,91, 
48080,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,2429,8
48080,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),1419,4
48080,2240,EH BILDU,EUSKAL HERRIA BILDU,1253,4
48080,1981,AJSP,ELKARREKIN AHAL DA - JUNTOS SÍ SE PUEDE TRAPAGARAN,543,1
48080,3165,IRABAZI,"IRABAZI-GANARTRAPAGARAN (EZKER ANITZA-IU, EQUO, ALTERNATIVA REPUBLICANA, INDEPENDIENTES)",274, 
48080,4253,PP,PARTIDO POPULAR,224, 
48095,2238,EH Bildu,EUSKAL HERRIA BILDU,674,6
48095,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,335,3
48095,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),209,2
48095,4066,OMNIA ZALDIBAR,OMNIA ZALDIBAR,92, 
48095,4252,P.P.,PARTIDO POPULAR,77, 
48096,5399,Z. B,ZALLA BAI (Z.B),2737,7
48096,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,1713,5
48096,2238,EH Bildu,EUSKAL HERRIA BILDU,353,1
48096,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),228, 
48096,4252,P.P.,PARTIDO POPULAR,47, 
48905,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,987,7
48905,2240,EH BILDU,EUSKAL HERRIA BILDU,660,4
48905,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),85, 
48905,4252,P.P.,PARTIDO POPULAR,26, 
48097,4514,PIGH,PLATAFORMA INDEPENDIENTE GURE HERRIA,364,5
48097,2240,EH BILDU,EUSKAL HERRIA BILDU,214,2
48097,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,212,2
48097,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),27, 
48097,4252,P.P.,PARTIDO POPULAR,9, 
48024,2244,EAJ-PNV,"EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO """,411,5
48024,2238,EH Bildu,EUSKAL HERRIA BILDU,377,4
48024,4252,P.P.,PARTIDO POPULAR,3, 
48025,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,345,5
48025,2238,EH Bildu,EUSKAL HERRIA BILDU,338,4
48025,4252,P.P.,PARTIDO POPULAR,2, 
48025,4294,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE),1, 
48913,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,489,6
48913,2238,EH Bildu,EUSKAL HERRIA BILDU,302,3
48913,4296,PSE-EE (PSOE),PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE) PSE-EE (PSOE),49, 
48913,4252,P.P.,PARTIDO POPULAR,12, 
48915,2238,EH Bildu,EUSKAL HERRIA BILDU,156,4
48915,2243,EAJ-PNV,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,128,3
09001,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,13,2
09001,4253,PP,PARTIDO POPULAR,11,1
09003,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,65,4
09003,4252,P.P.,PARTIDO POPULAR,28,1
09006,4253,PP,PARTIDO POPULAR,19,2
09006,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,16,1
09006,1462,C's,CIUDADANOS-PARTIDO DE LA CIUDADANÍA,8, 
09007,4253,PP,PARTIDO POPULAR,27,3
09007,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,5, 
09009,4253,PP,PARTIDO POPULAR,72,5
09009,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,19, 
09010,4253,PP,PARTIDO POPULAR,20,3
09010,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,0, 
09011,4127,PCAS-TC-PACTO,PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO,20,2
09011,4252,P.P.,PARTIDO POPULAR,23,1
09907,2942,I.A.Q.,INDEPENDIENTES ALFOZ DE QUINTANADUEÑAS,685,7
09907,4253,PP,PARTIDO POPULAR,176,1
09907,4319,PSOE,PARTIDO SOCIALISTA OBRERO ESPAÑOL,161,1
09012,4252,P.P.,PARTIDO POPULAR,36,5
09013,4252,P.P.,PARTIDO POPULAR,22,3
09013,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,2, 
09014,4318,P.S.O.E.,PARTIDO SOCIALISTA OBRERO ESPAÑOL,99,4
09014,4127,PCAS-TC-PACTO,PARTIDO CASTELLANO-TIERRA COMUNERA: PACTO,20,1
09016,4252,P.P.,PARTIDO POPULAR,40,3
